crime_id,crime_type,district,police_station,crime_date,crime_time,latitude,longitude,suspect_id,victim_id,weapon_used,modus_operandi,severity,status
CR01351,Burglary,Mysuru,Gokulam,2023-06-17,16:45,12.261043,76.626909,S2530,V5794,Poison,Kidnap and ransom,3,Investigation
CR01352,Assault,Kalaburagi,Shahnoor,2024-10-14,00:37,17.365767,76.816815,S4645,V6867,Knife,Bribery,2,Cold Case
CR01353,Murder,Kalaburagi,Shahnoor,2022-11-22,17:32,17.367503,76.869019,S4650,V8675,Unknown,Domestic quarrel,5,Open
CR01354,Assault,Shivamogga,Nagara,2022-02-19,02:41,13.962292,75.530756,S2463,V7213,Rope,Forced entry,4,Arrested
CR01355,Drug Offence,Hubballi-Dharwad,Bharat,2023-04-30,01:15,15.332769,75.111321,S1897,V6477,Bat,Cyber intrusion,4,Closed
CR01356,Vehicle Theft,Kalaburagi,Station Road,2023-10-31,01:58,17.353463,76.811332,S4587,V5895,Crowbar,Cyber intrusion,3,Investigation
CR01357,Burglary,Mysuru,VV Mohalla,2022-09-23,20:01,12.259892,76.648167,S2864,V6317,Rope,Strangulation,2,Arrested
CR01358,Murder,Hubballi-Dharwad,Bharat,2023-07-16,11:14,15.37882,75.089371,S2832,V6455,Crowbar,Cyber intrusion,2,Investigation
CR01359,Murder,Tumakuru,Temple Road,2022-10-19,18:50,13.332409,77.145862,S2004,V6689,Unknown,Bribery,2,Cold Case
CR01360,Drug Offence,Tumakuru,Vidyaranyapuram,2024-02-12,22:36,13.332686,77.153807,S4102,V8779,Bat,Kidnap and ransom,2,Cold Case
CR01361,Burglary,Kalaburagi,Station Road,2023-05-07,20:18,17.328281,76.822611,S1083,V5378,Mobile,Forced entry,1,Arrested
CR01362,Murder,Kalaburagi,Station Road,2023-02-02,13:38,17.337993,76.867494,S1592,V6901,Rope,Kidnap and ransom,4,Open
CR01363,Robbery,Ballari,Karnataka,2023-06-11,19:27,15.115077,76.912749,S4436,V6500,Unknown,Forced entry,5,Investigation
CR01364,Theft,Tumakuru,Chitradurga Road,2023-05-14,21:18,13.330975,77.078273,S3519,V8880,Bat,Kidnap and ransom,5,Arrested
CR01365,Vehicle Theft,Ballari,Karnataka,2024-11-24,07:45,15.116016,76.905586,S4219,V8352,Firearm,Forced entry,1,Closed
CR01366,Drug Offence,Vijayapura,Station,2023-04-24,13:18,16.780199,75.725647,S1007,V6315,Bat,Cyber intrusion,1,Closed
CR01367,Drug Offence,Mysuru,Gokulam,2024-05-20,20:13,12.282069,76.613702,S3850,V8057,Stolen Vehicle,Cyber intrusion,3,Closed
CR01368,Cyber Fraud,Shivamogga,Salem,2023-12-19,22:48,13.902526,75.591387,S2967,V6205,Mobile,Bribery,2,Arrested
CR01369,Kidnapping,Bengaluru Urban,Koramangala,2022-11-06,15:24,12.986049,77.610628,S1693,V8594,Firearm,Forced entry,4,Arrested
CR01370,Burglary,Mysuru,Gokulam,2022-09-19,21:19,12.273041,76.660701,S4794,V6328,Bat,Hit and run,2,Open
CR01371,Drug Offence,Kalaburagi,Station Road,2022-08-11,18:38,17.294202,76.828005,S1115,V7406,Stolen Vehicle,Kidnap and ransom,2,Cold Case
CR01372,Theft,Tumakuru,Chitradurga Road,2023-05-25,22:27,13.337991,77.149808,S2593,V7574,Firearm,Bribery,3,Investigation
CR01373,Robbery,Kalaburagi,Shahnoor,2022-08-24,23:40,17.34177,76.852924,S2695,V7682,Poison,Pickpocketing,4,Investigation
CR01374,Vehicle Theft,Mysuru,VV Mohalla,2022-06-09,18:27,12.339448,76.652869,S3820,V6525,Bat,Bribery,4,Cold Case
CR01375,Vehicle Theft,Mangaluru,Boloor,2023-10-27,16:28,12.926446,74.900209,S2258,V8358,Bat,Hit and run,1,Investigation
CR01376,Theft,Shivamogga,Nagara,2023-05-29,12:15,13.895679,75.536161,S1584,V8760,Bat,Scam call,1,Arrested
CR01377,Cyber Fraud,Vijayapura,Old City,2023-02-01,18:52,16.817765,75.749921,S2265,V8443,Stolen Vehicle,Domestic quarrel,5,Cold Case
CR01378,Murder,Bengaluru Urban,Koramangala,2024-08-16,10:26,12.969147,77.596662,S1903,V7290,Crowbar,Forced entry,5,Investigation
CR01379,Kidnapping,Ballari,Karnataka,2024-05-03,15:44,15.131157,76.884271,S1854,V6142,Rope,Kidnap and ransom,4,Investigation
CR01380,Vehicle Theft,Shivamogga,Pinjrapole,2022-01-19,07:39,13.915069,75.568522,S1957,V6787,Rope,Pickpocketing,1,Investigation
CR01381,Burglary,Hubballi-Dharwad,Gokul Road,2022-06-19,21:52,15.406948,75.1255,S4813,V6510,Knife,Home invasion,4,Closed
CR01382,Kidnapping,Tumakuru,Temple Road,2023-07-29,20:36,13.382162,77.105473,S2948,V5920,Stolen Vehicle,Kidnap and ransom,4,Cold Case
CR01383,Theft,Mysuru,VV Mohalla,2022-02-12,10:45,12.296373,76.641479,S2144,V5903,Stolen Vehicle,Cyber intrusion,5,Cold Case
CR01384,Domestic Violence,Shivamogga,Salem,2022-11-03,11:38,13.942218,75.52533,S3444,V5970,Crowbar,Strangulation,1,Cold Case
CR01385,Robbery,Tumakuru,Chitradurga Road,2024-01-09,04:59,13.354107,77.08271,S1394,V7197,Crowbar,Home invasion,3,Cold Case
CR01386,Domestic Violence,Tumakuru,Chitradurga Road,2024-12-10,06:15,13.359405,77.071369,S1047,V7273,Bat,Forced entry,5,Closed
CR01387,Cyber Fraud,Mysuru,Gokulam,2022-10-05,10:32,12.327422,76.675434,S4234,V5067,None,Domestic quarrel,3,Cold Case
CR01388,Murder,Tumakuru,Chitradurga Road,2023-12-11,21:29,13.367561,77.15798,S1751,V8867,Knife,Kidnap and ransom,4,Cold Case
CR01389,Cyber Fraud,Hubballi-Dharwad,Gabburda,2024-06-23,09:56,15.325182,75.102707,S4774,V5645,None,Strangulation,2,Arrested
CR01390,Domestic Violence,Ballari,Sampangi,2023-04-13,08:11,15.135445,76.930958,S1618,V5877,Bat,Kidnap and ransom,1,Closed
CR01391,Assault,Hubballi-Dharwad,Gabburda,2023-05-04,20:24,15.325464,75.127558,S1475,V8732,None,Hit and run,5,Investigation
CR01392,Cyber Fraud,Tumakuru,Vidyaranyapuram,2022-01-27,15:36,13.321294,77.150113,S1156,V7580,Unknown,Pickpocketing,2,Closed
CR01393,Murder,Tumakuru,Temple Road,2024-10-27,03:58,13.346831,77.107148,S1529,V5674,Knife,Strangulation,4,Investigation
CR01394,Theft,Vijayapura,Station,2024-03-18,00:47,16.846604,75.712372,S2451,V8802,Firearm,Hit and run,3,Arrested
CR01395,Assault,Ballari,Shantinagar,2022-09-21,04:56,15.154398,76.884407,S2719,V6582,Stolen Vehicle,Scam call,3,Arrested
CR01396,Theft,Tumakuru,Temple Road,2023-02-22,04:30,13.300021,77.124036,S3679,V7048,Crowbar,Scam call,4,Arrested
CR01397,Murder,Tumakuru,Vidyaranyapuram,2024-11-26,17:25,13.368058,77.122745,S4527,V7804,Rope,Pickpocketing,5,Open
CR01398,Theft,Vijayapura,Old City,2023-09-10,16:35,16.794762,75.751631,S3790,V6172,Unknown,Forced entry,1,Cold Case
CR01399,Cyber Fraud,Tumakuru,Temple Road,2023-12-04,02:27,13.339798,77.157309,S3425,V7168,Knife,Domestic quarrel,5,Arrested
CR01400,Assault,Mangaluru,Kankanady,2023-08-14,16:36,12.881606,74.892274,S1688,V7537,Unknown,Pickpocketing,4,Investigation
CR01401,Robbery,Kalaburagi,Station Road,2023-06-13,04:05,17.355583,76.82404,S1682,V8512,Rope,Cyber intrusion,4,Arrested
CR01402,Assault,Ballari,Shantinagar,2024-12-20,02:32,15.118401,76.903045,S3407,V5658,Firearm,Kidnap and ransom,5,Open
CR01403,Burglary,Ballari,Sampangi,2023-09-09,21:14,15.133018,76.950195,S2720,V8963,Unknown,Forced entry,5,Open
CR01404,Assault,Vijayapura,Old City,2024-04-30,10:40,16.855225,75.676221,S3524,V5973,Stolen Vehicle,Kidnap and ransom,2,Investigation
CR01405,Cyber Fraud,Ballari,Karnataka,2022-10-04,23:41,15.162093,76.888724,S3723,V5210,None,Forced entry,4,Closed
CR01406,Kidnapping,Kalaburagi,College Road,2022-04-16,17:35,17.31578,76.834317,S1154,V5023,Rope,Cyber intrusion,1,Investigation
CR01407,Murder,Mysuru,Chamraj,2024-07-11,06:20,12.336234,76.631359,S4871,V6905,Stolen Vehicle,Pickpocketing,3,Cold Case
CR01408,Assault,Mangaluru,Pandeshwar,2024-05-12,18:16,12.90768,74.874764,S2547,V8981,Unknown,Pickpocketing,3,Arrested
CR01409,Drug Offence,Bengaluru Urban,Koramangala,2024-03-23,20:10,12.960169,77.631214,S1640,V8056,Crowbar,Forced entry,2,Closed
CR01410,Murder,Ballari,Shantinagar,2024-04-05,09:18,15.100539,76.924149,S4971,V5097,Poison,Strangulation,5,Closed
CR01411,Vehicle Theft,Tumakuru,Chitradurga Road,2023-10-01,16:27,13.360905,77.14565,S1260,V6848,Knife,Pickpocketing,2,Arrested
CR01412,Cyber Fraud,Hubballi-Dharwad,Gokul Road,2024-12-11,22:48,15.358612,75.086965,S2815,V8013,Bat,Forced entry,5,Investigation
CR01413,Domestic Violence,Belagavi,Shahu Nagar,2022-04-26,06:57,15.847046,74.484163,S3502,V8030,Bat,Scam call,1,Arrested
CR01414,Domestic Violence,Shivamogga,Salem,2023-10-03,02:36,13.903304,75.582341,S1383,V7646,Knife,Pickpocketing,4,Investigation
CR01415,Robbery,Tumakuru,Temple Road,2022-08-05,05:00,13.362953,77.07039,S4915,V6309,Unknown,Forced entry,3,Closed
CR01416,Assault,Mysuru,Gokulam,2024-06-27,05:53,12.30874,76.624504,S1058,V6432,Bat,Scam call,2,Closed
CR01417,Theft,Shivamogga,Nagara,2024-04-05,11:28,13.905352,75.608927,S3892,V5034,Crowbar,Pickpocketing,1,Cold Case
CR01418,Vehicle Theft,Bengaluru Urban,Majestic,2022-02-02,14:58,13.005575,77.567159,S3954,V5577,Knife,Bribery,2,Arrested
CR01419,Assault,Mangaluru,Pandeshwar,2022-10-06,07:30,12.946434,74.870301,S2224,V8579,Unknown,Bribery,1,Cold Case
CR01420,Murder,Mangaluru,Boloor,2023-08-09,08:53,12.911051,74.82226,S4426,V8887,Firearm,Domestic quarrel,1,Arrested
CR01421,Burglary,Shivamogga,Pinjrapole,2024-06-06,04:19,13.914027,75.547364,S1649,V5774,Bat,Strangulation,2,Cold Case
CR01422,Assault,Mangaluru,Boloor,2022-07-29,03:59,12.909318,74.866095,S3316,V5905,None,Pickpocketing,2,Cold Case
CR01423,Theft,Hubballi-Dharwad,Gabburda,2024-10-12,11:48,15.364087,75.128663,S3755,V5358,Unknown,Pickpocketing,1,Open
CR01424,Theft,Hubballi-Dharwad,Gokul Road,2022-05-28,00:37,15.389778,75.164757,S2997,V6452,Crowbar,Hit and run,4,Closed
CR01425,Vehicle Theft,Kalaburagi,Shahnoor,2024-12-02,00:56,17.306821,76.795864,S3407,V6879,Mobile,Hit and run,1,Arrested
CR01426,Robbery,Kalaburagi,Station Road,2024-08-18,08:14,17.307127,76.821046,S2545,V6912,Poison,Pickpocketing,5,Closed
CR01427,Theft,Ballari,Shantinagar,2022-01-21,10:46,15.1033,76.917077,S1592,V6938,Bat,Bribery,2,Open
CR01428,Cyber Fraud,Mangaluru,Kankanady,2023-05-17,22:41,12.938842,74.843981,S2388,V8602,None,Hit and run,4,Open
CR01429,Burglary,Belagavi,Nipani,2023-12-05,17:37,15.875777,74.462011,S1804,V6492,Poison,Forced entry,1,Cold Case
CR01430,Burglary,Hubballi-Dharwad,Gabburda,2023-07-07,18:31,15.377968,75.099724,S3222,V8415,Knife,Hit and run,2,Arrested
CR01431,Vehicle Theft,Vijayapura,Station,2023-01-05,19:50,16.817761,75.707997,S3013,V5677,Unknown,Bribery,3,Arrested
CR01432,Drug Offence,Tumakuru,Temple Road,2022-04-08,12:48,13.323247,77.138131,S4098,V6234,Rope,Strangulation,2,Closed
CR01433,Theft,Shivamogga,Pinjrapole,2023-02-21,13:01,13.927402,75.601845,S1823,V7932,Knife,Bribery,5,Investigation
CR01434,Kidnapping,Mangaluru,Boloor,2022-10-26,13:09,12.896748,74.872946,S1313,V6114,None,Strangulation,5,Closed
CR01435,Kidnapping,Mangaluru,Pandeshwar,2024-03-03,01:35,12.901928,74.888807,S2595,V6617,Firearm,Domestic quarrel,1,Open
CR01436,Drug Offence,Shivamogga,Nagara,2024-03-10,06:52,13.888898,75.58732,S1162,V7040,Knife,Hit and run,3,Investigation
CR01437,Assault,Tumakuru,Vidyaranyapuram,2024-01-21,08:58,13.316957,77.125961,S4628,V6619,Unknown,Strangulation,5,Investigation
CR01438,Kidnapping,Vijayapura,Nehru Road,2023-11-28,08:25,16.787308,75.697174,S1067,V7020,Rope,Scam call,1,Arrested
CR01439,Drug Offence,Shivamogga,Pinjrapole,2024-07-05,12:42,13.95192,75.563084,S2021,V5088,Knife,Home invasion,5,Cold Case
CR01440,Domestic Violence,Hubballi-Dharwad,Gokul Road,2023-07-12,05:06,15.340955,75.16055,S3449,V6809,Unknown,Forced entry,4,Cold Case
CR01441,Cyber Fraud,Hubballi-Dharwad,Gokul Road,2023-11-04,00:51,15.35331,75.133305,S1301,V7465,Knife,Pickpocketing,2,Arrested
CR01442,Murder,Hubballi-Dharwad,Gokul Road,2024-09-02,20:38,15.368364,75.092261,S1039,V6847,Unknown,Strangulation,1,Cold Case
CR01443,Cyber Fraud,Tumakuru,Chitradurga Road,2022-01-16,20:03,13.364767,77.078581,S4010,V7854,Mobile,Scam call,2,Closed
CR01444,Drug Offence,Mangaluru,Kankanady,2023-05-09,17:24,12.932914,74.891473,S1137,V8057,Poison,Cyber intrusion,4,Arrested
CR01445,Burglary,Shivamogga,Salem,2024-12-02,16:24,13.904169,75.583147,S2478,V7114,Mobile,Kidnap and ransom,5,Cold Case
CR01446,Theft,Belagavi,Nipani,2023-12-08,15:00,15.846918,74.502104,S3607,V5339,Mobile,Pickpocketing,2,Investigation
CR01447,Kidnapping,Kalaburagi,Shahnoor,2024-10-28,02:00,17.337323,76.797607,S3809,V8680,Poison,Cyber intrusion,2,Closed
CR01448,Kidnapping,Belagavi,Nipani,2024-03-10,10:11,15.853619,74.497335,S1693,V6906,Firearm,Domestic quarrel,4,Open
CR01449,Robbery,Kalaburagi,Shahnoor,2023-10-07,01:38,17.332285,76.828961,S4786,V5725,Mobile,Scam call,2,Open
CR01450,Drug Offence,Tumakuru,Chitradurga Road,2023-12-14,00:42,13.33839,77.122893,S2933,V6767,Bat,Hit and run,4,Closed
CR01451,Domestic Violence,Bengaluru Urban,Jayanagar,2024-03-07,22:54,12.955431,77.568125,S3265,V7426,Crowbar,Home invasion,1,Arrested
CR01452,Cyber Fraud,Belagavi,Nipani,2023-07-01,14:17,15.806648,74.469009,S2091,V5531,Firearm,Forced entry,1,Arrested
CR01453,Domestic Violence,Ballari,Karnataka,2022-07-09,07:29,15.163291,76.8811,S3525,V8941,None,Scam call,4,Cold Case
CR01454,Murder,Vijayapura,Nehru Road,2024-09-20,03:32,16.789757,75.676477,S3468,V8877,Knife,Strangulation,2,Open
CR01455,Theft,Mysuru,Gokulam,2022-06-19,22:45,12.306924,76.678692,S3453,V6221,Firearm,Domestic quarrel,3,Open
CR01456,Theft,Hubballi-Dharwad,Gokul Road,2022-07-03,02:39,15.357254,75.080972,S1682,V6486,None,Bribery,4,Investigation
CR01457,Kidnapping,Tumakuru,Chitradurga Road,2023-10-18,11:54,13.299859,77.088177,S3402,V5023,Crowbar,Bribery,5,Open
CR01458,Vehicle Theft,Hubballi-Dharwad,Bharat,2022-12-25,22:54,15.356837,75.154651,S2591,V5428,Poison,Cyber intrusion,2,Arrested
CR01459,Kidnapping,Shivamogga,Pinjrapole,2024-11-04,18:51,13.941761,75.536178,S3598,V5648,Firearm,Hit and run,5,Open
CR01460,Cyber Fraud,Ballari,Karnataka,2023-08-03,03:59,15.165046,76.898188,S2526,V8972,None,Cyber intrusion,2,Open
CR01461,Robbery,Shivamogga,Salem,2024-06-14,11:53,13.921238,75.583991,S2180,V7003,Rope,Home invasion,2,Closed
CR01462,Drug Offence,Ballari,Karnataka,2023-01-03,19:27,15.167292,76.882778,S1188,V7695,Unknown,Scam call,3,Investigation
CR01463,Drug Offence,Ballari,Karnataka,2024-10-23,11:07,15.134793,76.949449,S1639,V8635,Rope,Strangulation,4,Open
CR01464,Cyber Fraud,Hubballi-Dharwad,Gokul Road,2024-08-12,14:14,15.381342,75.084499,S1473,V6445,Crowbar,Bribery,2,Closed
CR01465,Assault,Mangaluru,Kankanady,2023-12-20,01:19,12.875266,74.865556,S3087,V7733,Mobile,Strangulation,2,Investigation
CR01466,Robbery,Mangaluru,Pandeshwar,2024-08-23,07:07,12.938058,74.850867,S4454,V5721,Mobile,Pickpocketing,2,Investigation
CR01467,Assault,Mangaluru,Kankanady,2023-06-06,06:36,12.952377,74.88492,S2071,V5236,Rope,Scam call,5,Investigation
CR01468,Murder,Shivamogga,Nagara,2022-02-14,16:30,13.960166,75.541627,S1954,V6747,Knife,Kidnap and ransom,1,Arrested
CR01469,Theft,Bengaluru Urban,Central,2022-07-26,16:47,12.957633,77.618349,S3762,V5757,Stolen Vehicle,Domestic quarrel,5,Investigation
CR01470,Robbery,Hubballi-Dharwad,Bharat,2022-09-23,12:40,15.405652,75.136517,S1719,V6010,Firearm,Scam call,3,Open
CR01471,Assault,Vijayapura,Nehru Road,2023-03-22,16:03,16.787216,75.748487,S3784,V5387,Rope,Hit and run,2,Investigation
CR01472,Cyber Fraud,Vijayapura,Old City,2022-12-18,02:59,16.848522,75.714837,S2383,V8117,Poison,Home invasion,4,Cold Case
CR01473,Kidnapping,Tumakuru,Vidyaranyapuram,2023-07-27,16:58,13.376927,77.101527,S1989,V8948,Firearm,Kidnap and ransom,2,Closed
CR01474,Theft,Kalaburagi,Shahnoor,2023-02-02,07:14,17.301819,76.85009,S2316,V6805,Unknown,Domestic quarrel,3,Cold Case
CR01475,Burglary,Hubballi-Dharwad,Gabburda,2024-09-12,12:29,15.397386,75.115005,S3718,V5002,Crowbar,Forced entry,1,Investigation
CR01476,Domestic Violence,Tumakuru,Chitradurga Road,2022-09-08,08:38,13.344084,77.07098,S1684,V5226,Knife,Hit and run,1,Open
CR01477,Drug Offence,Hubballi-Dharwad,Gokul Road,2023-04-20,04:50,15.37665,75.10935,S2184,V7686,Knife,Pickpocketing,3,Closed
CR01478,Drug Offence,Hubballi-Dharwad,Gabburda,2022-04-26,16:34,15.347953,75.088128,S1677,V6615,Stolen Vehicle,Cyber intrusion,2,Closed
CR01479,Vehicle Theft,Mysuru,Chamraj,2023-12-16,02:40,12.268396,76.665216,S4975,V6524,Mobile,Strangulation,3,Closed
CR01480,Vehicle Theft,Hubballi-Dharwad,Gokul Road,2024-02-07,22:39,15.339855,75.106788,S2881,V5395,Crowbar,Forced entry,3,Cold Case
CR01481,Kidnapping,Tumakuru,Chitradurga Road,2022-04-28,11:01,13.303279,77.125097,S4011,V6064,Mobile,Pickpocketing,2,Closed
CR01482,Burglary,Ballari,Shantinagar,2023-03-15,03:41,15.122153,76.88966,S2026,V5446,Crowbar,Cyber intrusion,3,Open
CR01483,Robbery,Shivamogga,Salem,2023-03-09,11:10,13.946249,75.550058,S3471,V5620,None,Kidnap and ransom,3,Closed
CR01484,Burglary,Ballari,Shantinagar,2022-09-13,02:27,15.135653,76.933578,S1293,V7501,Bat,Bribery,3,Cold Case
CR01485,Drug Offence,Bengaluru Urban,Jayanagar,2024-11-30,08:58,12.969228,77.57864,S1683,V7589,Knife,Bribery,4,Arrested
CR01486,Burglary,Shivamogga,Nagara,2022-01-11,02:33,13.906062,75.583489,S2515,V7626,Stolen Vehicle,Kidnap and ransom,5,Open
CR01487,Kidnapping,Mangaluru,Boloor,2024-03-20,09:50,12.934775,74.826041,S3624,V6383,Stolen Vehicle,Hit and run,3,Investigation
CR01488,Assault,Belagavi,Shahu Nagar,2022-07-14,07:40,15.878937,74.517789,S4112,V8392,Rope,Cyber intrusion,1,Arrested
CR01489,Theft,Vijayapura,Old City,2022-12-06,02:11,16.830252,75.695625,S2060,V6355,Poison,Home invasion,5,Investigation
CR01490,Domestic Violence,Belagavi,Shahu Nagar,2022-12-17,10:55,15.837301,74.529425,S1862,V5202,Stolen Vehicle,Hit and run,3,Closed
CR01491,Assault,Mysuru,Chamraj,2023-12-10,17:46,12.292301,76.599082,S3239,V7572,Poison,Domestic quarrel,2,Closed
CR01492,Drug Offence,Tumakuru,Chitradurga Road,2022-11-03,12:57,13.366773,77.134911,S1421,V6187,Rope,Kidnap and ransom,1,Closed
CR01493,Kidnapping,Hubballi-Dharwad,Gokul Road,2023-09-16,04:03,15.322939,75.114184,S1340,V7001,Crowbar,Domestic quarrel,3,Investigation
CR01494,Robbery,Mysuru,Chamraj,2022-05-13,20:10,12.275622,76.671853,S3137,V7646,None,Hit and run,4,Cold Case
CR01495,Kidnapping,Bengaluru Urban,Majestic,2022-08-10,04:20,13.000197,77.639494,S2798,V8761,Poison,Strangulation,4,Investigation
CR01496,Cyber Fraud,Ballari,Sampangi,2023-04-14,04:19,15.103259,76.929935,S1172,V5901,Firearm,Home invasion,3,Open
CR01497,Domestic Violence,Ballari,Shantinagar,2023-03-02,16:21,15.096717,76.952915,S3473,V7358,None,Cyber intrusion,3,Closed
CR01498,Murder,Vijayapura,Nehru Road,2024-02-03,05:13,16.865017,75.665401,S4428,V8724,Knife,Bribery,2,Cold Case
CR01499,Kidnapping,Vijayapura,Old City,2023-02-01,16:26,16.864911,75.680105,S2327,V5216,Knife,Cyber intrusion,2,Cold Case
CR01500,Kidnapping,Mangaluru,Pandeshwar,2024-06-23,16:01,12.949397,74.848522,S4009,V7719,Rope,Cyber intrusion,5,Arrested
CR01501,Drug Offence,Kalaburagi,College Road,2023-10-12,02:15,17.333567,76.816215,S1141,V8280,Bat,Pickpocketing,4,Closed
CR01502,Assault,Ballari,Sampangi,2023-09-23,10:10,15.174609,76.958906,S4491,V8547,Crowbar,Kidnap and ransom,2,Investigation
CR01503,Domestic Violence,Ballari,Sampangi,2022-12-27,05:24,15.154045,76.914152,S2268,V6421,Poison,Scam call,5,Arrested
CR01504,Cyber Fraud,Bengaluru Urban,Central,2023-12-30,15:04,12.943451,77.636079,S3236,V7209,Knife,Forced entry,1,Arrested
CR01505,Vehicle Theft,Vijayapura,Nehru Road,2023-09-12,23:45,16.804825,75.717856,S1319,V7350,Knife,Domestic quarrel,1,Investigation
CR01506,Vehicle Theft,Hubballi-Dharwad,Gabburda,2024-02-28,19:34,15.360954,75.092198,S4530,V8570,Knife,Kidnap and ransom,5,Open
CR01507,Burglary,Hubballi-Dharwad,Gabburda,2024-10-13,05:14,15.346274,75.144873,S2314,V7913,Stolen Vehicle,Bribery,2,Arrested
CR01508,Theft,Mangaluru,Pandeshwar,2023-05-22,16:36,12.889753,74.856942,S4192,V5212,None,Hit and run,3,Investigation
CR01509,Theft,Shivamogga,Salem,2024-04-02,22:39,13.908154,75.52738,S3738,V5731,Poison,Forced entry,1,Closed
CR01510,Domestic Violence,Mysuru,VV Mohalla,2023-03-18,02:59,12.277509,76.656323,S1138,V8992,Firearm,Scam call,5,Open
CR01511,Cyber Fraud,Vijayapura,Old City,2023-12-31,08:59,16.834367,75.671302,S1589,V7791,Firearm,Kidnap and ransom,1,Closed
CR01512,Vehicle Theft,Mangaluru,Pandeshwar,2022-03-03,18:05,12.90184,74.888395,S1048,V6904,Firearm,Hit and run,1,Investigation
CR01513,Drug Offence,Bengaluru Urban,Majestic,2023-01-07,06:35,12.96939,77.605849,S3306,V7539,Crowbar,Forced entry,1,Closed
CR01514,Domestic Violence,Bengaluru Urban,Central,2022-07-16,02:48,12.988732,77.581428,S1500,V7617,Mobile,Forced entry,1,Open
CR01515,Murder,Hubballi-Dharwad,Bharat,2023-01-08,18:27,15.370301,75.163732,S4257,V5796,Mobile,Home invasion,5,Investigation
CR01516,Kidnapping,Hubballi-Dharwad,Gokul Road,2022-09-11,06:58,15.32517,75.146604,S3611,V8458,Knife,Forced entry,3,Closed
CR01517,Domestic Violence,Mysuru,Gokulam,2024-10-12,21:49,12.26167,76.659268,S3198,V5596,Rope,Kidnap and ransom,2,Arrested
CR01518,Drug Offence,Belagavi,Nipani,2022-06-20,11:24,15.841665,74.475202,S1996,V6675,Knife,Scam call,5,Open
CR01519,Murder,Tumakuru,Chitradurga Road,2024-04-22,02:51,13.359033,77.08797,S2336,V5096,None,Forced entry,3,Closed
CR01520,Assault,Vijayapura,Nehru Road,2023-12-07,19:38,16.821251,75.706237,S3525,V8036,Knife,Hit and run,3,Closed
CR01521,Burglary,Ballari,Sampangi,2022-06-05,01:50,15.140901,76.913304,S2626,V7523,Crowbar,Kidnap and ransom,3,Open
CR01522,Robbery,Shivamogga,Salem,2023-08-29,13:58,13.892192,75.580992,S2328,V6336,Rope,Forced entry,3,Investigation
CR01523,Robbery,Mysuru,VV Mohalla,2024-03-04,13:46,12.289544,76.675611,S2680,V6248,Rope,Kidnap and ransom,4,Arrested
CR01524,Kidnapping,Mangaluru,Boloor,2023-07-23,02:48,12.938401,74.829028,S1772,V7538,Poison,Scam call,1,Arrested
CR01525,Theft,Bengaluru Urban,Central,2023-07-24,16:53,13.011946,77.585149,S2205,V6324,Firearm,Pickpocketing,1,Arrested
CR01526,Cyber Fraud,Shivamogga,Salem,2023-01-11,21:11,13.892924,75.595882,S1850,V5443,Bat,Scam call,1,Arrested
CR01527,Assault,Kalaburagi,College Road,2023-01-16,06:26,17.344888,76.87682,S2354,V5244,Crowbar,Strangulation,2,Cold Case
CR01528,Burglary,Hubballi-Dharwad,Bharat,2023-06-14,04:17,15.351944,75.163904,S1547,V5120,Poison,Scam call,1,Investigation
CR01529,Robbery,Shivamogga,Nagara,2023-05-03,04:26,13.942373,75.564856,S2707,V6922,Knife,Kidnap and ransom,2,Closed
